MoleculeListName,Molecule,MolecularFormula,PrecursorMz,PrecursorAdduct,PrecursorCharge,ProductName,ProductMz,ProductCharge,ExplicitRetentionTime,ExplicitRetentionTimeWindow,TransitionNote
Lc_136_195,Lc_136_195_K145_K188_K190,C302H464N80O107S,1160.224722,[M+6H],6,mod02_y002_y020_z005_m01,473.445175439309,5,44.72,0.710000000000001,C107H165N30O31S0
Lc_136_195,Lc_136_195_K145_K188_K190,C302H464N80O107S,1160.224722,[M+6H],6,mod02_y002_y020_z005_m02,473.645725238908,5,44.72,0.710000000000001,C107H165N30O31S0
Lc_136_195,Lc_136_195_K145_K188_K190,C302H464N80O107S,1160.224722,[M+6H],6,mod02_y002_y020_z005_m03,473.846245022115,5,44.72,0.710000000000001,C107H165N30O31S0
Lc_136_195,Lc_136_195_K145_K188_K190,C302H464N80O107S,1160.224722,[M+6H],6,mod02_y002_y020_z006_m00,394.538372881708,6,44.72,0.710000000000001,C107H166N30O31S0
Lc_136_195,Lc_136_195_K145_K188_K190,C302H464N80O107S,1160.224722,[M+6H],6,mod02_y002_y020_z006_m01,394.705525642714,6,44.72,0.710000000000001,C107H166N30O31S0
Lc_136_195,Lc_136_195_K145_K188_K190,C302H464N80O107S,1160.224722,[M+6H],6,mod02_y002_y020_z006_m02,394.872650505784,6,44.72,0.710000000000001,C107H166N30O31S0
Lc_136_195,Lc_136_195_K145_K188_K190,C302H464N80O107S,1160.224722,[M+6H],6,mod02_y002_y020_z006_m03,395.039750354801,6,44.72,0.710000000000001,C107H166N30O31S0
Lc_136_195,Lc_136_195_K145_K188_K190,C302H464N80O107S,1160.224722,[M+6H],6,mod02_y003_y020_z002_m00,1124.57910201714,2,44.72,0.710000000000001,C103H156N28O29S0
Lc_136_195,Lc_136_195_K145_K188_K190,C302H464N80O107S,1160.224722,[M+6H],6,mod02_y003_y020_z002_m01,1125.08056173547,2,44.72,0.710000000000001,C103H156N28O29S0
Lc_136_195,Lc_136_195_K145_K188_K190,C302H464N80O107S,1160.224722,[M+6H],6,mod02_y003_y020_z002_m02,1125.58193748699,2,44.72,0.710000000000001,C103H156N28O29S0
Lc_136_195,Lc_136_195_K145_K188_K190,C302H464N80O107S,1160.224722,[M+6H],6,mod02_y003_y020_z002_m03,1126.08323856802,2,44.72,0.710000000000001,C103H156N28O29S0
Lc_136_195,Lc_136_195_K145_K188_K190,C302H464N80O107S,1160.224722,[M+6H],6,mod02_y003_y020_z003_m00,750.055160162158,3,44.72,0.710000000000001,C103H157N28O29S0
Lc_136_195,Lc_136_195_K145_K188_K190,C302H464N80O107S,1160.224722,[M+6H],6,mod02_y003_y020_z003_m01,750.389466712819,3,44.72,0.710000000000001,C103H157N28O29S0
Lc_136_195,Lc_136_195_K145_K188_K190,C302H464N80O107S,1160.224722,[M+6H],6,mod02_y003_y020_z003_m02,750.723717276375,3,44.72,0.710000000000001,C103H157N28O29S0
Lc_136_195,Lc_136_195_K145_K188_K190,C302H464N80O107S,1160.224722,[M+6H],6,mod02_y003_y020_z003_m03,751.057918058893,3,44.72,0.710000000000001,C103H157N28O29S0
Lc_136_195,Lc_136_195_K145_K188_K190,C302H464N80O107S,1160.224722,[M+6H],6,mod02_y003_y020_z004_m00,562.793189234666,4,44.72,0.710000000000001,C103H158N28O29S0
Lc_136_195,Lc_136_195_K145_K188_K190,C302H464N80O107S,1160.224722,[M+6H],6,mod02_y003_y020_z004_m01,563.043919201495,4,44.72,0.710000000000001,C103H158N28O29S0
Lc_136_195,Lc_136_195_K145_K188_K190,C302H464N80O107S,1160.224722,[M+6H],6,mod02_y003_y020_z004_m02,563.29460717107,4,44.72,0.710000000000001,C103H158N28O29S0
Lc_136_195,Lc_136_195_K145_K188_K190,C302H464N80O107S,1160.224722,[M+6H],6,mod02_y003_y020_z004_m03,563.545257804351,4,44.72,0.710000000000001,C103H158N28O29S0
Lc_136_195,Lc_136_195_K145_K188_K190,C302H464N80O107S,1160.224722,[M+6H],6,mod02_y003_y020_z005_m00,450.436006678171,5,44.72,0.710000000000001,C103H159N28O29S0
Lc_136_195,Lc_136_195_K145_K188_K190,C302H464N80O107S,1160.224722,[M+6H],6,mod02_y003_y020_z005_m01,450.636590694698,5,44.72,0.710000000000001,C103H159N28O29S0
Lc_136_195,Lc_136_195_K145_K188_K190,C302H464N80O107S,1160.224722,[M+6H],6,mod02_y003_y020_z005_m02,450.837141107885,5,44.72,0.710000000000001,C103H159N28O29S0
Lc_136_195,Lc_136_195_K145_K188_K190,C302H464N80O107S,1160.224722,[M+6H],6,mod02_y003_y020_z005_m03,451.037661651642,5,44.72,0.710000000000001,C103H159N28O29S0
Lc_136_195,Lc_136_195_K145_K188_K190,C302H464N80O107S,1160.224722,[M+6H],6,mod02_y003_y020_z006_m00,375.531218307174,6,44.72,0.710000000000001,C103H160N28O29S0
Lc_136_195,Lc_136_195_K145_K188_K190,C302H464N80O107S,1160.224722,[M+6H],6,mod02_y003_y020_z006_m01,375.698371690166,6,44.72,0.710000000000001,C103H160N28O29S0
Lc_136_195,Lc_136_195_K145_K188_K190,C302H464N80O107S,1160.224722,[M+6H],6,mod02_y003_y020_z006_m02,375.865497065762,6,44.72,0.710000000000001,C103H160N28O29S0
Lc_136_195,Lc_136_195_K145_K188_K190,C302H464N80O107S,1160.224722,[M+6H],6,mod02_y003_y020_z006_m03,376.032597549851,6,44.72,0.710000000000001,C103H160N28O29S0
Lc_136_195,Lc_136_195_K145_K188_K190,C302H464N80O107S,1160.224722,[M+6H],6,mod02_y004_y020_z002_m00,1067.55763829354,2,44.72,0.710000000000001,C99H150N26O27S0
Lc_136_195,Lc_136_195_K145_K188_K190,C302H464N80O107S,1160.224722,[M+6H],6,mod02_y004_y020_z002_m01,1068.05910000733,2,44.72,0.710000000000001,C99H150N26O27S0
Lc_136_195,Lc_136_195_K145_K188_K190,C302H464N80O107S,1160.224722,[M+6H],6,mod02_y004_y020_z002_m02,1068.56047756378,2,44.72,0.710000000000001,C99H150N26O27S0
Lc_136_195,Lc_136_195_K145_K188_K190,C302H464N80O107S,1160.224722,[M+6H],6,mod02_y004_y020_z002_m03,1069.06178090055,2,44.72,0.710000000000001,C99H150N26O27S0
Lc_136_195,Lc_136_195_K145_K188_K190,C302H464N80O107S,1160.224722,[M+6H],6,mod02_y004_y020_z003_m00,712.040851013091,3,44.72,0.710000000000001,C99H151N26O27S0
Lc_136_195,Lc_136_195_K145_K188_K190,C302H464N80O107S,1160.224722,[M+6H],6,mod02_y004_y020_z003_m01,712.375158896852,3,44.72,0.710000000000001,C99H151N26O27S0
Lc_136_195,Lc_136_195_K145_K188_K190,C302H464N80O107S,1160.224722,[M+6H],6,mod02_y004_y020_z003_m02,712.709410666318,3,44.72,0.710000000000001,C99H151N26O27S0
Lc_136_195,Lc_136_195_K145_K188_K190,C302H464N80O107S,1160.224722,[M+6H],6,mod02_y004_y020_z003_m03,713.043612955517,3,44.72,0.710000000000001,C99H151N26O27S0
Lc_136_195,Lc_136_195_K145_K188_K190,C302H464N80O107S,1160.224722,[M+6H],6,mod02_y004_y020_z004_m00,534.282457372866,4,44.72,0.710000000000001,C99H152N26O27S0
Lc_136_195,Lc_136_195_K145_K188_K190,C302H464N80O107S,1160.224722,[M+6H],6,mod02_y004_y020_z004_m01,534.533188341612,4,44.72,0.710000000000001,C99H152N26O27S0
Lc_136_195,Lc_136_195_K145_K188_K190,C302H464N80O107S,1160.224722,[M+6H],6,mod02_y004_y020_z004_m02,534.783877217585,4,44.72,0.710000000000001,C99H152N26O27S0
Lc_136_195,Lc_136_195_K145_K188_K190,C302H464N80O107S,1160.224722,[M+6H],6,mod02_y004_y020_z004_m03,535.034528983022,4,44.72,0.710000000000001,C99H152N26O27S0
Lc_136_195,Lc_136_195_K145_K188_K190,C302H464N80O107S,1160.224722,[M+6H],6,mod02_y004_y020_z005_m00,427.627421188731,5,44.72,0.710000000000001,C99H153N26O27S0
Lc_136_195,Lc_136_195_K145_K188_K190,C302H464N80O107S,1160.224722,[M+6H],6,mod02_y004_y020_z005_m01,427.828006008466,5,44.72,0.710000000000001,C99H153N26O27S0
Lc_136_195,Lc_136_195_K145_K188_K190,C302H464N80O107S,1160.224722,[M+6H],6,mod02_y004_y020_z005_m02,428.028557148345,5,44.72,0.710000000000001,C99H153N26O27S0
Lc_136_195,Lc_136_195_K145_K188_K190,C302H464N80O107S,1160.224722,[M+6H],6,mod02_y004_y020_z005_m03,428.229078599544,5,44.72,0.710000000000001,C99H153N26O27S0
Lc_136_195,Lc_136_195_K145_K188_K190,C302H464N80O107S,1160.224722,[M+6H],6,mod02_y004_y020_z006_m00,356.524063732641,6,44.72,0.710000000000001,C99H154N26O27S0
Lc_136_195,Lc_136_195_K145_K188_K190,C302H464N80O107S,1160.224722,[M+6H],6,mod02_y004_y020_z006_m01,356.691217786367,6,44.72,0.710000000000001,C99H154N26O27S0
Lc_136_195,Lc_136_195_K145_K188_K190,C302H464N80O107S,1160.224722,[M+6H],6,mod02_y004_y020_z006_m02,356.858343768851,6,44.72,0.710000000000001,C99H154N26O27S0
Lc_136_195,Lc_136_195_K145_K188_K190,C302H464N80O107S,1160.224722,[M+6H],6,mod02_y004_y020_z006_m03,357.025445010573,6,44.72,0.710000000000001,C99H154N26O27S0
Lc_136_195,Lc_136_195_K145_K188_K190,C302H464N80O107S,1160.224722,[M+6H],6,mod02_y005_y020_z001_m00,1987.03958621869,1,44.72,0.710000000000001,C90H140N25O26S0
Lc_136_195,Lc_136_195_K145_K188_K190,C302H464N80O107S,1160.224722,[M+6H],6,mod02_y005_y020_z001_m01,1988.04250406095,1,44.72,0.710000000000001,C90H140N25O26S0
Lc_136_195,Lc_136_195_K145_K188_K190,C302H464N80O107S,1160.224722,[M+6H],6,mod02_y005_y020_z001_m02,1989.04522796166,1,44.72,0.710000000000001,C90H140N25O26S0
Lc_136_195,Lc_136_195_K145_K188_K190,C302H464N80O107S,1160.224722,[M+6H],6,mod02_y005_y020_z001_m03,1990.04779045247,1,44.72,0.710000000000001,C90H140N25O26S0
Lc_136_195,Lc_136_195_K145_K188_K190,C302H464N80O107S,1160.224722,[M+6H],6,mod02_y005_y020_z002_m00,994.023431335441,2,44.72,0.710000000000001,C90H141N25O26S0
Lc_136_195,Lc_136_195_K145_K188_K190,C302H464N80O107S,1160.224722,[M+6H],6,mod02_y005_y020_z002_m01,994.524890379883,2,44.72,0.710000000000001,C90H141N25O26S0
Lc_136_195,Lc_136_195_K145_K188_K190,C302H464N80O107S,1160.224722,[M+6H],6,mod02_y005_y020_z002_m02,995.026252436176,2,44.72,0.710000000000001,C90H141N25O26S0
Lc_136_195,Lc_136_195_K145_K188_K190,C302H464N80O107S,1160.224722,[M+6H],6,mod02_y005_y020_z002_m03,995.527533779338,2,44.72,0.710000000000001,C90H141N25O26S0
Lc_136_195,Lc_136_195_K145_K188_K190,C302H464N80O107S,1160.224722,[M+6H],6,mod02_y005_y020_z003_m00,663.018046374358,3,44.72,0.710000000000001,C90H142N25O26S0
Lc_136_195,Lc_136_195_K145_K188_K190,C302H464N80O107S,1160.224722,[M+6H],6,mod02_y005_y020_z003_m01,663.352352486191,3,44.72,0.710000000000001,C90H142N25O26S0
Lc_136_195,Lc_136_195_K145_K188_K190,C302H464N80O107S,1160.224722,[M+6H],6,mod02_y005_y020_z003_m02,663.68659392768,3,44.72,0.710000000000001,C90H142N25O26S0
Lc_136_195,Lc_136_195_K145_K188_K190,C302H464N80O107S,1160.224722,[M+6H],6,mod02_y005_y020_z003_m03,664.020781554994,3,44.72,0.710000000000001,C90H142N25O26S0
Lc_136_195,Lc_136_195_K145_K188_K190,C302H464N80O107S,1160.224722,[M+6H],6,mod02_y005_y020_z004_m00,497.515353893816,4,44.72,0.710000000000001,C90H143N25O26S0
Lc_136_195,Lc_136_195_K145_K188_K190,C302H464N80O107S,1160.224722,[M+6H],6,mod02_y005_y020_z004_m01,497.766083539343,4,44.72,0.710000000000001,C90H143N25O26S0
Lc_136_195,Lc_136_195_K145_K188_K190,C302H464N80O107S,1160.224722,[M+6H],6,mod02_y005_y020_z004_m02,498.016764673431,4,44.72,0.710000000000001,C90H143N25O26S0
Lc_136_195,Lc_136_195_K145_K188_K190,C302H464N80O107S,1160.224722,[M+6H],6,mod02_y005_y020_z004_m03,498.267405442847,4,44.72,0.710000000000001,C90H143N25O26S0
Lc_136_195,Lc_136_195_K145_K188_K190,C302H464N80O107S,1160.224722,[M+6H],6,mod02_y005_y020_z005_m00,398.213738405491,5,44.72,0.710000000000001,C90H144N25O26S0
Lc_136_195,Lc_136_195_K145_K188_K190,C302H464N80O107S,1160.224722,[M+6H],6,mod02_y005_y020_z005_m01,398.414322171232,5,44.72,0.710000000000001,C90H144N25O26S0
Lc_136_195,Lc_136_195_K145_K188_K190,C302H464N80O107S,1160.224722,[M+6H],6,mod02_y005_y020_z005_m02,398.614867120881,5,44.72,0.710000000000001,C90H144N25O26S0
Lc_136_195,Lc_136_195_K145_K188_K190,C302H464N80O107S,1160.224722,[M+6H],6,mod02_y005_y020_z005_m03,398.815379775578,5,44.72,0.710000000000001,C90H144N25O26S0
Lc_136_195,Lc_136_195_K145_K188_K190,C302H464N80O107S,1160.224722,[M+6H],6,mod02_y005_y020_z006_m00,332.012661413274,6,44.72,0.710000000000001,C90H145N25O26S0
Lc_136_195,Lc_136_195_K145_K188_K190,C302H464N80O107S,1160.224722,[M+6H],6,mod02_y005_y020_z006_m01,332.17981459249,6,44.72,0.710000000000001,C90H145N25O26S0
Lc_136_195,Lc_136_195_K145_K188_K190,C302H464N80O107S,1160.224722,[M+6H],6,mod02_y005_y020_z006_m02,332.34693541918,6,44.72,0.710000000000001,C90H145N25O26S0
Lc_136_195,Lc_136_195_K145_K188_K190,C302H464N80O107S,1160.224722,[M+6H],6,mod02_y005_y020_z006_m03,332.514029330749,6,44.72,0.710000000000001,C90H145N25O26S0
Lc_136_195,Lc_136_195_K145_K188_K190,C302H464N80O107S,1160.224722,[M+6H],6,mod02_y006_y020_z001_m00,1823.97625768039,1,44.72,0.710000000000001,C81H131N24O24S0
Lc_136_195,Lc_136_195_K145_K188_K190,C302H464N80O107S,1160.224722,[M+6H],6,mod02_y006_y020_z001_m01,1824.97916848666,1,44.72,0.710000000000001,C81H131N24O24S0
Lc_136_195,Lc_136_195_K145_K188_K190,C302H464N80O107S,1160.224722,[M+6H],6,mod02_y006_y020_z001_m02,1825.98185980106,1,44.72,0.710000000000001,C81H131N24O24S0
Lc_136_195,Lc_136_195_K145_K188_K190,C302H464N80O107S,1160.224722,[M+6H],6,mod02_y006_y020_z002_m00,912.491767066291,2,44.72,0.710000000000001,C81H132N24O24S0
Lc_136_195,Lc_136_195_K145_K188_K190,C302H464N80O107S,1160.224722,[M+6H],6,mod02_y006_y020_z002_m01,912.993222606869,2,44.72,0.710000000000001,C81H132N24O24S0
Lc_136_195,Lc_136_195_K145_K188_K190,C302H464N80O107S,1160.224722,[M+6H],6,mod02_y006_y020_z002_m02,913.494568380104,2,44.72,0.710000000000001,C81H132N24O24S0
Lc_136_195,Lc_136_195_K145_K188_K190,C302H464N80O107S,1160.224722,[M+6H],6,mod02_y006_y020_z003_m00,608.663603528258,3,44.72,0.710000000000001,C81H133N24O24S0
Lc_136_195,Lc_136_195_K145_K188_K190,C302H464N80O107S,1160.224722,[M+6H],6,mod02_y006_y020_z003_m01,608.997907313601,3,44.72,0.710000000000001,C81H133N24O24S0
Lc_136_195,Lc_136_195_K145_K188_K190,C302H464N80O107S,1160.224722,[M+6H],6,mod02_y006_y020_z003_m02,609.332137906448,3,44.72,0.710000000000001,C81H133N24O24S0
Lc_136_195,Lc_136_195_K145_K188_K190,C302H464N80O107S,1160.224722,[M+6H],6,mod02_y006_y020_z004_m00,456.749521759241,4,44.72,0.710000000000001,C81H134N24O24S0
Lc_136_195,Lc_136_195_K145_K188_K190,C302H464N80O107S,1160.224722,[M+6H],6,mod02_y006_y020_z004_m01,457.000249666963,4,44.72,0.710000000000001,C81H134N24O24S0
Lc_136_195,Lc_136_195_K145_K188_K190,C302H464N80O107S,1160.224722,[M+6H],6,mod02_y006_y020_z004_m02,457.250922669619,4,44.72,0.710000000000001,C81H134N24O24S0
Lc_136_195,Lc_136_195_K145_K188_K190,C302H464N80O107S,1160.224722,[M+6H],6,mod02_y006_y020_z005_m00,365.601072697831,5,44.72,0.710000000000001,C81H135N24O24S0
Lc_136_195,Lc_136_195_K145_K188_K190,C302H464N80O107S,1160.224722,[M+6H],6,mod02_y006_y020_z005_m01,365.801655078978,5,44.72,0.710000000000001,C81H135N24O24S0
Lc_136_195,Lc_136_195_K145_K188_K190,C302H464N80O107S,1160.224722,[M+6H],6,mod02_y006_y020_z005_m02,366.002193527521,5,44.72,0.710000000000001,C81H135N24O24S0
Lc_136_195,Lc_136_195_K145_K188_K190,C302H464N80O107S,1160.224722,[M+6H],6,mod02_y006_y020_z006_m00,304.835439990224,6,44.72,0.710000000000001,C81H136N24O24S0
Lc_136_195,Lc_136_195_K145_K188_K190,C302H464N80O107S,1160.224722,[M+6H],6,mod02_y006_y020_z006_m01,305.00259202032,6,44.72,0.710000000000001,C81H136N24O24S0
Lc_136_195,Lc_136_195_K145_K188_K190,C302H464N80O107S,1160.224722,[M+6H],6,mod02_y006_y020_z006_m02,305.169707432788,6,44.72,0.710000000000001,C81H136N24O24S0
Lc_136_195,Lc_136_195_K145_K188_K190,C302H464N80O107S,1160.224722,[M+6H],6,mod02_y007_y020_z001_m00,1726.92349382839,1,44.72,0.710000000000001,C76H124N23O23S0
Lc_136_195,Lc_136_195_K145_K188_K190,C302H464N80O107S,1160.224722,[M+6H],6,mod02_y007_y020_z001_m01,1727.92640220838,1,44.72,0.710000000000001,C76H124N23O23S0
Lc_136_195,Lc_136_195_K145_K188_K190,C302H464N80O107S,1160.224722,[M+6H],6,mod02_y007_y020_z001_m02,1728.92907371401,1,44.72,0.710000000000001,C76H124N23O23S0
Lc_136_195,Lc_136_195_K145_K188_K190,C302H464N80O107S,1160.224722,[M+6H],6,mod02_y007_y020_z002_m00,863.965385140291,2,44.72,0.710000000000001,C76H125N23O23S0
Lc_136_195,Lc_136_195_K145_K188_K190,C302H464N80O107S,1160.224722,[M+6H],6,mod02_y007_y020_z002_m01,864.466839476912,2,44.72,0.710000000000001,C76H125N23O23S0
Lc_136_195,Lc_136_195_K145_K188_K190,C302H464N80O107S,1160.224722,[M+6H],6,mod02_y007_y020_z002_m02,864.968175352176,2,44.72,0.710000000000001,C76H125N23O23S0
Lc_136_195,Lc_136_195_K145_K188_K190,C302H464N80O107S,1160.224722,[M+6H],6,mod02_y007_y020_z003_m00,576.312682244258,3,44.72,0.710000000000001,C76H126N23O23S0
Lc_136_195,Lc_136_195_K145_K188_K190,C302H464N80O107S,1160.224722,[M+6H],6,mod02_y007_y020_z003_m01,576.646985233084,3,44.72,0.710000000000001,C76H126N23O23S0
Lc_136_195,Lc_136_195_K145_K188_K190,C302H464N80O107S,1160.224722,[M+6H],6,mod02_y007_y020_z003_m02,576.981209231563,3,44.72,0.710000000000001,C76H126N23O23S0
Lc_136_195,Lc_136_195_K145_K188_K190,C302H464N80O107S,1160.224722,[M+6H],6,mod02_y007_y020_z004_m00,432.486330796241,4,44.72,0.710000000000001,C76H127N23O23S0
Lc_136_195,Lc_136_195_K145_K188_K190,C302H464N80O107S,1160.224722,[M+6H],6,mod02_y007_y020_z004_m01,432.737058111166,4,44.72,0.710000000000001,C76H127N23O23S0
Lc_136_195,Lc_136_195_K145_K188_K190,C302H464N80O107S,1160.224722,[M+6H],6,mod02_y007_y020_z004_m02,432.987726171254,4,44.72,0.710000000000001,C76H127N23O23S0
Lc_136_195,Lc_136_195_K145_K188_K190,C302H464N80O107S,1160.224722,[M+6H],6,mod02_y007_y020_z005_m00,346.190519927431,5,44.72,0.710000000000001,C76H128N23O23S0
Lc_136_195,Lc_136_195_K145_K188_K190,C302H464N80O107S,1160.224722,[M+6H],6,mod02_y007_y020_z005_m01,346.391101838013,5,44.72,0.710000000000001,C76H128N23O23S0
Lc_136_195,Lc_136_195_K145_K188_K190,C302H464N80O107S,1160.224722,[M+6H],6,mod02_y007_y020_z005_m02,346.591636335068,5,44.72,0.710000000000001,C76H128N23O23S0
Lc_136_195,Lc_136_195_K145_K188_K190,C302H464N80O107S,1160.224722,[M+6H],6,mod02_y007_y020_z006_m00,288.659979348224,6,44.72,0.710000000000001,C76H129N23O23S0
Lc_136_195,Lc_136_195_K145_K188_K190,C302H464N80O107S,1160.224722,[M+6H],6,mod02_y007_y020_z006_m01,288.827130989242,6,44.72,0.710000000000001,C76H129N23O23S0
Lc_136_195,Lc_136_195_K145_K188_K190,C302H464N80O107S,1160.224722,[M+6H],6,mod02_y007_y020_z006_m02,288.994243110942,6,44.72,0.710000000000001,C76H129N23O23S0
Lc_136_195,Lc_136_195_K145_K188_K190,C302H464N80O107S,1160.224722,[M+6H],6,mod02_y008_y020_z001_m00,1570.82238280029,1,44.72,0.710000000000001,C70H112N19O22S0
Lc_136_195,Lc_136_195_K145_K188_K190,C302H464N80O107S,1160.224722,[M+6H],6,mod02_y008_y020_z001_m01,1571.8253055213,1,44.72,0.710000000000001,C70H112N19O22S0
Lc_136_195,Lc_136_195_K145_K188_K190,C302H464N80O107S,1160.224722,[M+6H],6,mod02_y008_y020_z001_m02,1572.82796916127,1,44.72,0.710000000000001,C70H112N19O22S0
Lc_136_195,Lc_136_195_K145_K188_K190,C302H464N80O107S,1160.224722,[M+6H],6,mod02_y008_y020_z002_m00,785.914829626241,2,44.72,0.710000000000001,C70H113N19O22S0
Lc_136_195,Lc_136_195_K145_K188_K190,C302H464N80O107S,1160.224722,[M+6H],6,mod02_y008_y020_z002_m01,786.416291144931,2,44.72,0.710000000000001,C70H113N19O22S0
Lc_136_195,Lc_136_195_K145_K188_K190,C302H464N80O107S,1160.224722,[M+6H],6,mod02_y008_y020_z002_m02,786.91762309642,2,44.72,0.710000000000001,C70H113N19O22S0
Lc_136_195,Lc_136_195_K145_K188_K190,C302H464N80O107S,1160.224722,[M+6H],6,mod02_y008_y020_z003_m00,524.278978568224,3,44.72,0.710000000000001,C70H114N19O22S0
Lc_136_195,Lc_136_195_K145_K188_K190,C302H464N80O107S,1160.224722,[M+6H],6,mod02_y008_y020_z003_m01,524.613286352803,3,44.72,0.710000000000001,C70H114N19O22S0
Lc_136_195,Lc_136_195_K145_K188_K190,C302H464N80O107S,1160.224722,[M+6H],6,mod02_y008_y020_z003_m02,524.947507741468,3,44.72,0.710000000000001,C70H114N19O22S0
Lc_136_195,Lc_136_195_K145_K188_K190,C302H464N80O107S,1160.224722,[M+6H],6,mod02_y008_y020_z004_m00,393.461053039216,4,44.72,0.710000000000001,C70H115N19O22S0
Lc_136_195,Lc_136_195_K145_K188_K190,C302H464N80O107S,1160.224722,[M+6H],6,mod02_y008_y020_z004_m01,393.711783956735,4,44.72,0.710000000000001,C70H115N19O22S0
Lc_136_195,Lc_136_195_K145_K188_K190,C302H464N80O107S,1160.224722,[M+6H],6,mod02_y008_y020_z004_m02,393.962450063991,4,44.72,0.710000000000001,C70H115N19O22S0
Lc_136_195,Lc_136_195_K145_K188_K190,C302H464N80O107S,1160.224722,[M+6H],6,mod02_y008_y020_z005_m00,314.970297721811,5,44.72,0.710000000000001,C70H116N19O22S0
Lc_136_195,Lc_136_195_K145_K188_K190,C302H464N80O107S,1160.224722,[M+6H],6,mod02_y008_y020_z005_m01,315.170882519092,5,44.72,0.710000000000001,C70H116N19O22S0
Lc_136_195,Lc_136_195_K145_K188_K190,C302H464N80O107S,1160.224722,[M+6H],6,mod02_y008_y020_z005_m02,315.371415457503,5,44.72,0.710000000000001,C70H116N19O22S0
Lc_136_195,Lc_136_195_K145_K188_K190,C302H464N80O107S,1160.224722,[M+6H],6,mod02_y008_y020_z006_m00,262.643127510208,6,44.72,0.710000000000001,C70H117N19O22S0
Lc_136_195,Lc_136_195_K145_K188_K190,C302H464N80O107S,1160.224722,[M+6H],6,mod02_y008_y020_z006_m01,262.81028156066,6,44.72,0.710000000000001,C70H117N19O22S0
Lc_136_195,Lc_136_195_K145_K188_K190,C302H464N80O107S,1160.224722,[M+6H],6,mod02_y008_y020_z006_m02,262.977392386511,6,44.72,0.710000000000001,C70H117N19O22S0
Lc_136_195,Lc_136_195_K145_K188_K190,C302H464N80O107S,1160.224722,[M+6H],6,mod02_y009_y020_z001_m00,1441.77978970409,1,44.72,0.710000000000001,C65H105N18O19S0
Lc_136_195,Lc_136_195_K145_K188_K190,C302H464N80O107S,1160.224722,[M+6H],6,mod02_y009_y020_z001_m01,1442.78270939891,1,44.72,0.710000000000001,C65H105N18O19S0
Lc_136_195,Lc_136_195_K145_K188_K190,C302H464N80O107S,1160.224722,[M+6H],6,mod02_y009_y020_z001_m02,1443.7853683919,1,44.72,0.710000000000001,C65H105N18O19S0
Lc_136_195,Lc_136_195_K145_K188_K190,C302H464N80O107S,1160.224722,[M+6H],6,mod02_y009_y020_z002_m00,721.393533078141,2,44.72,0.710000000000001,C65H106N18O19S0
Lc_136_195,Lc_136_195_K145_K188_K190,C302H464N80O107S,1160.224722,[M+6H],6,mod02_y009_y020_z002_m01,721.894993096205,2,44.72,0.710000000000001,C65H106N18O19S0
Lc_136_195,Lc_136_195_K145_K188_K190,C302H464N80O107S,1160.224722,[M+6H],6,mod02_y009_y020_z002_m02,722.396322734618,2,44.72,0.710000000000001,C65H106N18O19S0
Lc_136_195,Lc_136_195_K145_K188_K190,C302H464N80O107S,1160.224722,[M+6H],6,mod02_y009_y020_z003_m00,481.264780869491,3,44.72,0.710000000000001,C65H107N18O19S0
Lc_136_195,Lc_136_195_K145_K188_K190,C302H464N80O107S,1160.224722,[M+6H],6,mod02_y009_y020_z003_m01,481.599087661965,3,44.72,0.710000000000001,C65H107N18O19S0
Lc_136_195,Lc_136_195_K145_K188_K190,C302H464N80O107S,1160.224722,[M+6H],6,mod02_y009_y020_z003_m02,481.933307515524,3,44.72,0.710000000000001,C65H107N18O19S0
Lc_136_195,Lc_136_195_K145_K188_K190,C302H464N80O107S,1160.224722,[M+6H],6,mod02_y009_y020_z004_m00,361.200404765166,4,44.72,0.710000000000001,C65H108N18O19S0
Lc_136_195,Lc_136_195_K145_K188_K190,C302H464N80O107S,1160.224722,[M+6H],6,mod02_y009_y020_z004_m01,361.45113494484,4,44.72,0.710000000000001,C65H108N18O19S0
Lc_136_195,Lc_136_195_K145_K188_K190,C302H464N80O107S,1160.224722,[M+6H],6,mod02_y009_y020_z004_m02,361.701799905975,4,44.72,0.710000000000001,C65H108N18O19S0
Lc_136_195,Lc_136_195_K145_K188_K190,C302H464N80O107S,1160.224722,[M+6H],6,mod02_y009_y020_z005_m00,289.161779102571,5,44.72,0.710000000000001,C65H109N18O19S0
Lc_136_195,Lc_136_195_K145_K188_K190,C302H464N80O107S,1160.224722,[M+6H],6,mod02_y009_y020_z005_m01,289.362363314562,5,44.72,0.710000000000001,C65H109N18O19S0
Lc_136_195,Lc_136_195_K145_K188_K190,C302H464N80O107S,1160.224722,[M+6H],6,mod02_y009_y020_z005_m02,289.562895340244,5,44.72,0.710000000000001,C65H109N18O19S0
Lc_136_195,Lc_136_195_K145_K188_K190,C302H464N80O107S,1160.224722,[M+6H],6,mod02_y009_y020_z006_m00,241.136028660841,6,44.72,0.710000000000001,C65H110N18O19S0
Lc_136_195,Lc_136_195_K145_K188_K190,C302H464N80O107S,1160.224722,[M+6H],6,mod02_y009_y020_z006_m01,241.303182227706,6,44.72,0.710000000000001,C65H110N18O19S0
Lc_136_195,Lc_136_195_K145_K188_K190,C302H464N80O107S,1160.224722,[M+6H],6,mod02_y009_y020_z006_m02,241.470292296422,6,44.72,0.710000000000001,C65H110N18O19S0
